customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment,Avg_Order_Value
CUST1944,92,9,2963.06,3,3,3,New,329.2288888888889
CUST1945,94,6,1529.17,3,3,3,New,254.86166666666668
CUST1946,246,9,2109.0699999999997,2,3,3,At-Risk,234.34111111111108
CUST1947,235,10,2199.36,2,4,3,At-Risk,219.936
CUST1948,214,10,5924.0,2,4,4,At-Risk,592.4
CUST1949,216,6,2521.4300000000003,2,3,3,At-Risk,420.2383333333334
CUST1950,159,5,1331.19,2,3,3,At-Risk,266.238
CUST1951,230,8,2862.61,2,3,3,At-Risk,357.82625
CUST1952,160,8,1944.35,2,3,3,At-Risk,243.04375
CUST1953,168,6,960.47,2,3,2,At-Risk,160.07833333333335
CUST1954,137,8,5108.400000000001,3,3,4,New,638.5500000000001
CUST1955,161,6,1382.36,2,3,3,At-Risk,230.39333333333332
CUST1956,195,6,1118.15,2,3,3,At-Risk,186.35833333333335
CUST1957,210,5,948.17,2,3,2,At-Risk,189.634
CUST1958,212,6,1098.66,2,3,3,At-Risk,183.11
CUST1959,185,7,1689.19,2,3,3,At-Risk,241.31285714285715
CUST1960,100,4,1347.69,3,3,3,New,336.9225
CUST1961,113,6,1288.71,3,3,3,New,214.785
CUST1962,137,5,1126.6,3,3,3,New,225.32
CUST1963,205,7,3724.68,2,3,4,At-Risk,532.0971428571428
CUST1964,240,5,909.88,2,3,2,At-Risk,181.976
CUST1965,135,10,2860.56,3,4,3,New,286.056
CUST1966,211,6,815.14,2,3,2,At-Risk,135.85666666666665
CUST1967,206,10,3120.2,2,4,4,At-Risk,312.02
CUST1968,242,6,2374.04,2,3,3,At-Risk,395.67333333333335
CUST1969,233,5,1297.3,2,3,3,At-Risk,259.46
CUST1970,173,8,4109.31,2,3,4,At-Risk,513.66375
CUST1971,157,7,1468.67,3,3,3,New,209.81
CUST1972,161,4,1545.3600000000001,2,3,3,At-Risk,386.34000000000003
CUST1973,116,5,991.89,3,3,3,New,198.378
CUST1974,147,5,544.44,3,3,2,New,108.888
CUST1975,236,10,2334.64,2,4,3,At-Risk,233.464
CUST1976,212,9,1042.9099999999999,2,3,3,At-Risk,115.87888888888887
CUST1977,215,4,1054.95,2,3,3,At-Risk,263.7375
CUST1978,233,10,3705.17,2,4,4,At-Risk,370.517
CUST1979,158,4,700.1500000000001,2,3,2,At-Risk,175.03750000000002
CUST1980,243,6,1764.2800000000002,2,3,3,At-Risk,294.0466666666667
CUST1981,125,10,1933.83,3,4,3,New,193.38299999999998
CUST1982,246,9,3119.24,2,3,4,At-Risk,346.5822222222222
CUST1983,185,4,1017.3000000000001,2,3,3,At-Risk,254.32500000000002
CUST1984,211,6,2366.63,2,3,3,At-Risk,394.43833333333333
CUST1985,159,4,2176.8,2,3,3,At-Risk,544.2
CUST1986,162,8,2910.58,2,3,3,At-Risk,363.8225
CUST1987,107,4,175.99,3,3,1,New,43.9975
CUST1988,186,8,2638.82,2,3,3,At-Risk,329.8525
CUST1989,138,5,806.92,3,3,2,New,161.384
CUST1990,204,10,5048.83,2,4,4,At-Risk,504.883
CUST1991,161,4,2415.44,2,3,3,At-Risk,603.86
CUST1992,169,9,2778.88,2,3,3,At-Risk,308.76444444444445
CUST1993,227,4,1593.02,2,3,3,At-Risk,398.255
CUST1994,226,5,2879.77,2,3,3,At-Risk,575.954
CUST1995,227,5,1103.81,2,3,3,At-Risk,220.762
CUST1996,134,9,1083.74,3,3,3,New,120.41555555555556
CUST1997,156,6,2433.61,3,3,3,New,405.6016666666667
CUST1998,140,4,2539.5099999999998,3,3,3,New,634.8774999999999
CUST1999,223,5,797.9200000000001,2,3,2,At-Risk,159.584
CUST2000,100,6,1319.68,3,3,3,New,219.9466666666667
CUST2001,233,9,5000.37,2,3,4,At-Risk,555.5966666666667
CUST2002,117,10,3396.72,3,4,4,New,339.67199999999997
CUST2003,212,8,994.13,2,3,3,At-Risk,124.26625
CUST2004,124,5,829.41,3,3,2,New,165.882
CUST2005,189,6,1349.6399999999999,2,3,3,At-Risk,224.93999999999997
CUST2006,185,6,988.08,2,3,3,At-Risk,164.68
CUST2007,196,7,1269.37,2,3,3,At-Risk,181.3385714285714
CUST2008,210,10,2773.36,2,4,3,At-Risk,277.336
CUST2009,186,6,830.71,2,3,2,At-Risk,138.45166666666668
CUST2010,247,9,2123.37,2,3,3,At-Risk,235.92999999999998
CUST2011,113,6,1192.3,3,3,3,New,198.71666666666667
CUST2012,98,10,5057.79,3,4,4,New,505.779
CUST2013,249,9,1265.48,2,3,3,At-Risk,140.60888888888888
CUST2014,234,6,1516.73,2,3,3,At-Risk,252.78833333333333
CUST2015,244,6,2658.7,2,3,3,At-Risk,443.1166666666666
CUST2016,241,6,3513.6400000000003,2,3,4,At-Risk,585.6066666666667
CUST2017,206,10,4090.44,2,4,4,At-Risk,409.044
CUST2018,224,7,2496.27,2,3,3,At-Risk,356.61
CUST2019,195,7,2055.4,2,3,3,At-Risk,293.62857142857143
CUST2020,189,7,1799.3600000000001,2,3,3,At-Risk,257.0514285714286
CUST2021,116,8,1117.21,3,3,3,New,139.65125
CUST2022,222,5,2299.38,2,3,3,At-Risk,459.87600000000003
CUST2023,147,5,486.13,3,3,2,New,97.226
CUST2024,233,5,2810.45,2,3,3,At-Risk,562.0899999999999
CUST2025,212,9,1793.86,2,3,3,At-Risk,199.31777777777776
CUST2026,135,7,2499.1,3,3,3,New,357.0142857142857
CUST2027,218,7,851.0600000000001,2,3,2,At-Risk,121.58000000000001
CUST2028,144,7,1786.9299999999998,3,3,3,New,255.27571428571426
CUST2029,111,10,3243.9,3,4,4,New,324.39
CUST2030,101,4,1350.67,3,3,3,New,337.6675
CUST2031,137,9,1624.74,3,3,3,New,180.52666666666667
CUST2032,151,5,1375.0,3,3,3,New,275.0
CUST2033,131,6,1256.1100000000001,3,3,3,New,209.3516666666667
CUST2034,224,10,2453.89,2,4,3,At-Risk,245.38899999999998
CUST2035,208,6,1381.93,2,3,3,At-Risk,230.3216666666667
CUST2036,169,9,3888.92,2,3,4,At-Risk,432.1022222222222
CUST2037,247,6,2610.9900000000002,2,3,3,At-Risk,435.165
CUST2038,250,4,715.99,2,3,2,At-Risk,178.9975
CUST2039,223,5,1012.22,2,3,3,At-Risk,202.44400000000002
CUST2040,132,4,502.05,3,3,2,New,125.5125
CUST2041,97,7,1623.2,3,3,3,New,231.8857142857143
CUST2042,237,7,2330.56,2,3,3,At-Risk,332.9371428571429
CUST2043,117,8,2511.7599999999998,3,3,3,New,313.96999999999997
CUST2044,146,4,1109.6599999999999,3,3,3,New,277.41499999999996
CUST2045,249,8,1407.8,2,3,3,At-Risk,175.975
CUST2046,206,9,3556.89,2,3,4,At-Risk,395.21
CUST2047,183,10,1955.57,2,4,3,At-Risk,195.557
CUST2048,223,6,1467.39,2,3,3,At-Risk,244.56500000000003
CUST2049,240,5,1949.6399999999999,2,3,3,At-Risk,389.928
CUST2050,112,9,2039.47,3,3,3,New,226.60777777777778
CUST2051,125,8,1275.4,3,3,3,New,159.425
CUST2052,119,4,1400.81,3,3,3,New,350.2025
CUST2053,195,5,1849.0300000000002,2,3,3,At-Risk,369.80600000000004
CUST2054,211,8,2646.84,2,3,3,At-Risk,330.855
CUST2055,178,5,1005.89,2,3,3,At-Risk,201.178
CUST2056,196,7,3646.96,2,3,4,At-Risk,520.9942857142858
CUST2057,152,5,2125.3,3,3,3,New,425.06000000000006
CUST2058,210,10,4224.23,2,4,4,At-Risk,422.42299999999994
CUST2059,168,7,1565.59,2,3,3,At-Risk,223.65571428571428
CUST2060,236,8,1726.8400000000001,2,3,3,At-Risk,215.85500000000002
CUST2061,179,6,1227.1699999999998,2,3,3,At-Risk,204.5283333333333
CUST2062,183,8,2470.84,2,3,3,At-Risk,308.855
CUST2063,161,4,711.19,2,3,2,At-Risk,177.7975
CUST2064,153,5,1999.56,3,3,3,New,399.912
CUST2065,229,4,758.26,2,3,2,At-Risk,189.565
CUST2066,217,9,2016.82,2,3,3,At-Risk,224.0911111111111
CUST2067,239,9,3572.81,2,3,4,At-Risk,396.9788888888889
CUST2068,180,6,1675.15,2,3,3,At-Risk,279.19166666666666
CUST2069,167,5,791.77,2,3,2,At-Risk,158.35399999999998
CUST2070,193,10,2361.85,2,4,3,At-Risk,236.185
CUST2071,171,10,2551.02,2,4,3,At-Risk,255.102
CUST2072,152,6,2086.29,3,3,3,New,347.715
CUST2073,241,5,763.17,2,3,2,At-Risk,152.634
CUST2074,245,4,1709.34,2,3,3,At-Risk,427.335
CUST2075,242,6,2703.36,2,3,3,At-Risk,450.56
CUST2076,144,4,974.45,3,3,3,New,243.6125
CUST2077,167,10,4441.58,2,4,4,At-Risk,444.158
CUST2078,189,9,2768.33,2,3,3,At-Risk,307.59222222222223
CUST2079,174,8,1940.23,2,3,3,At-Risk,242.52875
CUST2080,217,8,2716.24,2,3,3,At-Risk,339.53
CUST2081,203,6,2431.7400000000002,2,3,3,At-Risk,405.29
CUST2082,238,7,1459.2,2,3,3,At-Risk,208.45714285714286
CUST2083,185,4,567.51,2,3,2,At-Risk,141.8775
CUST2084,236,7,1478.04,2,3,3,At-Risk,211.14857142857142
CUST2085,214,4,2115.08,2,3,3,At-Risk,528.77
CUST2086,94,6,2118.07,3,3,3,New,353.0116666666667
CUST2087,205,7,1560.48,2,3,3,At-Risk,222.9257142857143
CUST2088,230,5,717.31,2,3,2,At-Risk,143.462
CUST2089,210,7,2426.55,2,3,3,At-Risk,346.65000000000003
CUST2090,186,6,1515.03,2,3,3,At-Risk,252.505
CUST2091,177,8,2757.51,2,3,3,At-Risk,344.68875
CUST2092,114,7,4239.96,3,3,4,New,605.7085714285714
CUST2093,248,4,1622.6299999999999,2,3,3,At-Risk,405.65749999999997
CUST2094,191,7,3153.89,2,3,4,At-Risk,450.55571428571426
CUST2095,176,4,2968.86,2,3,3,At-Risk,742.215
CUST2096,198,6,2638.31,2,3,3,At-Risk,439.7183333333333
CUST2097,118,7,1733.32,3,3,3,New,247.61714285714285
CUST2098,138,10,2136.48,3,4,3,New,213.648
CUST2099,209,8,1784.3899999999999,2,3,3,At-Risk,223.04874999999998
CUST2100,210,7,1400.5700000000002,2,3,3,At-Risk,200.0814285714286
CUST2101,225,8,1920.39,2,3,3,At-Risk,240.04875
CUST2102,206,4,380.53999999999996,2,3,2,At-Risk,95.13499999999999
CUST2103,139,9,2246.4,3,3,3,New,249.60000000000002
CUST2104,146,6,1509.71,3,3,3,New,251.61833333333334
CUST2105,216,9,5453.52,2,3,4,At-Risk,605.9466666666667
CUST2106,195,9,1614.54,2,3,3,At-Risk,179.39333333333332
CUST2107,125,8,2704.38,3,3,3,New,338.0475
CUST2108,194,4,1635.42,2,3,3,At-Risk,408.855
CUST2109,93,5,2196.58,3,3,3,New,439.316
CUST2110,160,4,2449.9300000000003,2,3,3,At-Risk,612.4825000000001
CUST2111,131,7,4713.35,3,3,4,New,673.3357142857143
CUST2112,227,9,4311.14,2,3,4,At-Risk,479.0155555555556
CUST2113,90,10,2925.9,3,4,3,New,292.59000000000003
CUST2114,182,7,4125.86,2,3,4,At-Risk,589.4085714285713
CUST2115,135,10,2815.5099999999998,3,4,3,New,281.551
CUST2116,228,6,463.03,2,3,2,At-Risk,77.17166666666667
CUST2117,193,6,1783.82,2,3,3,At-Risk,297.30333333333334
CUST2118,172,9,1337.81,2,3,3,At-Risk,148.64555555555555
CUST2119,161,7,2296.58,2,3,3,At-Risk,328.0828571428571
CUST2120,154,7,2739.8199999999997,3,3,3,New,391.4028571428571
CUST2121,203,10,2705.01,2,4,3,At-Risk,270.50100000000003
CUST2122,155,10,2641.76,3,4,3,New,264.17600000000004
CUST2123,150,6,1751.65,3,3,3,New,291.94166666666666
CUST2124,159,7,2021.35,2,3,3,At-Risk,288.7642857142857
CUST2125,233,7,518.46,2,3,2,At-Risk,74.0657142857143
CUST2126,145,5,904.04,3,3,2,New,180.808
CUST2127,224,6,1402.7,2,3,3,At-Risk,233.78333333333333
CUST2128,228,10,3352.15,2,4,4,At-Risk,335.21500000000003
CUST2129,145,5,756.9300000000001,3,3,2,New,151.38600000000002
CUST2130,245,10,4132.35,2,4,4,At-Risk,413.235
CUST2131,204,9,4662.15,2,3,4,At-Risk,518.0166666666667
CUST2132,132,4,1070.46,3,3,3,New,267.615
CUST2133,149,8,2895.9900000000002,3,3,3,New,361.99875000000003
CUST2134,158,4,1681.08,2,3,3,At-Risk,420.27
CUST2135,207,7,685.53,2,3,2,At-Risk,97.93285714285715
CUST2136,141,8,2083.75,3,3,3,New,260.46875
CUST2137,171,9,3220.1,2,3,4,At-Risk,357.7888888888889
CUST2138,248,9,2494.87,2,3,3,At-Risk,277.2077777777778
CUST2139,98,7,2674.57,3,3,3,New,382.0814285714286
CUST2140,145,7,2052.35,3,3,3,New,293.1928571428571
CUST2141,207,7,2065.77,2,3,3,At-Risk,295.11
CUST2142,214,5,606.73,2,3,2,At-Risk,121.346
CUST2143,145,7,1687.04,3,3,3,New,241.00571428571428
CUST2144,234,4,576.1,2,3,2,At-Risk,144.025
CUST2145,167,4,882.3199999999999,2,3,2,At-Risk,220.57999999999998
CUST2146,160,5,1196.92,2,3,3,At-Risk,239.38400000000001
CUST2147,156,9,2201.84,3,3,3,New,244.6488888888889
CUST2148,224,10,3321.89,2,4,4,At-Risk,332.18899999999996
CUST2149,101,8,4326.24,3,3,4,New,540.78
CUST2150,243,8,3431.83,2,3,4,At-Risk,428.97875
CUST2151,99,7,2986.67,3,3,4,New,426.6671428571429
CUST2152,133,6,1555.96,3,3,3,New,259.32666666666665
CUST2153,191,4,957.44,2,3,2,At-Risk,239.36
CUST2154,173,8,2779.65,2,3,3,At-Risk,347.45625
CUST2155,228,6,1248.4299999999998,2,3,3,At-Risk,208.07166666666663
CUST2156,220,5,1281.4099999999999,2,3,3,At-Risk,256.282
CUST2157,164,6,529.45,2,3,2,At-Risk,88.24166666666667
CUST2158,250,4,1178.03,2,3,3,At-Risk,294.5075
CUST2159,239,4,1103.99,2,3,3,At-Risk,275.9975
CUST2160,139,5,1327.79,3,3,3,New,265.558
CUST2161,121,5,2686.19,3,3,3,New,537.238
CUST2162,215,10,4309.01,2,4,4,At-Risk,430.901
CUST2163,176,10,2039.8400000000001,2,4,3,At-Risk,203.984
CUST2164,211,8,3278.83,2,3,4,At-Risk,409.85375
CUST2165,241,7,2196.69,2,3,3,At-Risk,313.8128571428571
CUST2166,119,7,4915.2699999999995,3,3,4,New,702.1814285714285
CUST2167,131,4,1337.8400000000001,3,3,3,New,334.46000000000004
CUST2168,140,5,1679.32,3,3,3,New,335.864
CUST2169,104,5,1119.17,3,3,3,New,223.834
CUST2170,152,7,1671.42,3,3,3,New,238.77428571428572
CUST2171,161,5,4038.94,2,3,4,At-Risk,807.788
CUST2172,226,5,1479.25,2,3,3,At-Risk,295.85
CUST2173,224,5,1479.28,2,3,3,At-Risk,295.856
CUST2174,243,6,2788.45,2,3,3,At-Risk,464.7416666666666
CUST2175,235,9,2796.32,2,3,3,At-Risk,310.70222222222225
CUST2176,147,9,2353.84,3,3,3,New,261.5377777777778
CUST2177,248,9,2751.2,2,3,3,At-Risk,305.68888888888887
CUST2178,150,8,2864.07,3,3,3,New,358.00875
CUST2179,235,7,1866.58,2,3,3,At-Risk,266.6542857142857
CUST2180,111,4,885.51,3,3,2,New,221.3775
CUST2181,226,8,1430.8899999999999,2,3,3,At-Risk,178.86124999999998
CUST2182,164,8,2091.32,2,3,3,At-Risk,261.415
CUST2183,169,6,1141.1100000000001,2,3,3,At-Risk,190.18500000000003
CUST2184,201,5,2351.77,2,3,3,At-Risk,470.354
CUST2185,116,7,3460.34,3,3,4,New,494.3342857142857
CUST2186,167,8,1656.1399999999999,2,3,3,At-Risk,207.01749999999998
CUST2187,228,5,2529.7999999999997,2,3,3,At-Risk,505.9599999999999
CUST2188,224,5,3644.11,2,3,4,At-Risk,728.822
CUST2189,178,8,1291.66,2,3,3,At-Risk,161.4575
CUST2190,180,5,1409.18,2,3,3,At-Risk,281.836
CUST2191,216,6,1667.82,2,3,3,At-Risk,277.96999999999997
CUST2192,216,4,1482.8600000000001,2,3,3,At-Risk,370.71500000000003
CUST2193,132,9,3820.1,3,3,4,New,424.4555555555555
CUST2194,179,9,2909.38,2,3,3,At-Risk,323.26444444444445
CUST2195,158,4,227.86999999999998,2,3,1,At-Risk,56.967499999999994
CUST2196,99,4,658.74,3,3,2,New,164.685
CUST2197,207,5,1450.4,2,3,3,At-Risk,290.08000000000004
CUST2198,239,6,2309.52,2,3,3,At-Risk,384.92
CUST2199,239,9,1771.34,2,3,3,At-Risk,196.81555555555553
CUST2200,101,8,1769.3500000000001,3,3,3,New,221.16875000000002
CUST2201,231,9,2788.94,2,3,3,At-Risk,309.88222222222225
CUST2202,140,5,1228.87,3,3,3,New,245.77399999999997
CUST2203,244,4,712.11,2,3,2,At-Risk,178.0275
CUST2204,132,8,1465.81,3,3,3,New,183.22625
CUST2205,182,5,4295.35,2,3,4,At-Risk,859.07
CUST2206,224,6,3116.57,2,3,4,At-Risk,519.4283333333334
CUST2207,108,6,2840.46,3,3,3,New,473.41
CUST2208,119,9,5432.49,3,3,4,New,603.61
CUST2209,127,10,5269.23,3,4,4,New,526.923
CUST2210,96,8,4759.87,3,3,4,New,594.98375
CUST2211,177,5,698.29,2,3,2,At-Risk,139.658
CUST2212,162,10,3792.08,2,4,4,At-Risk,379.20799999999997
CUST2213,229,9,2508.65,2,3,3,At-Risk,278.7388888888889
CUST2214,193,9,1291.79,2,3,3,At-Risk,143.53222222222223
CUST2215,224,10,4654.56,2,4,4,At-Risk,465.456
CUST2216,228,9,1477.76,2,3,3,At-Risk,164.19555555555556
CUST2217,238,8,5221.21,2,3,4,At-Risk,652.65125
CUST2218,224,7,2015.91,2,3,3,At-Risk,287.9871428571429
CUST2219,184,4,530.96,2,3,2,At-Risk,132.74
CUST2220,156,5,600.42,3,3,2,New,120.08399999999999
CUST2221,242,9,3120.0099999999998,2,3,4,At-Risk,346.66777777777776
CUST2222,97,8,1415.99,3,3,3,New,176.99875
CUST2223,163,8,1350.59,2,3,3,At-Risk,168.82375
CUST2224,205,5,2475.96,2,3,3,At-Risk,495.192
CUST2225,110,5,1558.3200000000002,3,3,3,New,311.66400000000004
CUST2226,171,7,5294.24,2,3,4,At-Risk,756.3199999999999
CUST2227,169,6,892.79,2,3,2,At-Risk,148.79833333333332
CUST2228,212,7,2707.41,2,3,3,At-Risk,386.7728571428571
CUST2229,234,7,1805.9299999999998,2,3,3,At-Risk,257.98999999999995
CUST2230,188,7,2349.42,2,3,3,At-Risk,335.63142857142856
CUST2231,129,7,3866.72,3,3,4,New,552.3885714285714
CUST2232,233,6,1789.95,2,3,3,At-Risk,298.325
CUST2233,247,5,1054.31,2,3,3,At-Risk,210.862
CUST2234,218,6,893.27,2,3,2,At-Risk,148.87833333333333
CUST2235,159,6,2737.7,2,3,3,At-Risk,456.2833333333333
CUST2236,198,7,3708.5099999999998,2,3,4,At-Risk,529.7871428571428
CUST2237,192,6,3277.39,2,3,4,At-Risk,546.2316666666667
CUST2238,131,6,406.82,3,3,2,New,67.80333333333333
CUST2239,104,6,1534.1799999999998,3,3,3,New,255.69666666666663
CUST2240,93,8,2897.93,3,3,3,New,362.24125
CUST2241,140,4,174.39,3,3,1,New,43.5975
CUST2242,111,7,1203.57,3,3,3,New,171.9385714285714
CUST2243,249,7,1687.72,2,3,3,At-Risk,241.10285714285715
CUST2244,100,10,3198.5,3,4,4,New,319.85
CUST2245,222,4,374.33,2,3,2,At-Risk,93.5825
CUST2246,103,7,1946.47,3,3,3,New,278.06714285714287
CUST2247,185,4,783.15,2,3,2,At-Risk,195.7875
CUST2248,221,7,3952.02,2,3,4,At-Risk,564.5742857142857
CUST2249,188,6,1871.9500000000003,2,3,3,At-Risk,311.99166666666673
CUST2250,156,5,1358.05,3,3,3,New,271.61
CUST2251,175,8,2371.6200000000003,2,3,3,At-Risk,296.45250000000004
CUST2252,236,6,779.61,2,3,2,At-Risk,129.935
CUST2253,240,10,3392.28,2,4,4,At-Risk,339.228
CUST2254,181,9,3718.39,2,3,4,At-Risk,413.15444444444444
CUST2255,232,5,874.0,2,3,2,At-Risk,174.8
CUST2256,180,4,664.24,2,3,2,At-Risk,166.06
CUST2257,136,7,2796.25,3,3,3,New,399.4642857142857
CUST2258,99,4,1019.76,3,3,3,New,254.94
CUST2259,228,8,4885.530000000001,2,3,4,At-Risk,610.6912500000001
CUST2260,102,4,3290.6400000000003,3,3,4,New,822.6600000000001
CUST2261,92,4,2600.94,3,3,3,New,650.235
CUST2262,150,8,2608.7799999999997,3,3,3,New,326.09749999999997
CUST2263,184,10,5190.68,2,4,4,At-Risk,519.068
CUST2264,141,5,803.6700000000001,3,3,2,New,160.734
CUST2265,213,6,1261.78,2,3,3,At-Risk,210.29666666666665
CUST2266,149,5,2175.34,3,3,3,New,435.06800000000004
CUST2267,204,6,2531.2,2,3,3,At-Risk,421.8666666666666
CUST2268,112,6,1247.58,3,3,3,New,207.92999999999998
CUST2269,117,6,1328.6399999999999,3,3,3,New,221.43999999999997
CUST2270,101,10,1271.91,3,4,3,New,127.191
CUST2271,195,6,2453.06,2,3,3,At-Risk,408.8433333333333
CUST2272,168,5,1176.79,2,3,3,At-Risk,235.358
CUST2273,180,10,2239.83,2,4,3,At-Risk,223.983
CUST2274,97,7,2083.78,3,3,3,New,297.6828571428572
CUST2275,239,5,1501.08,2,3,3,At-Risk,300.216
CUST2276,185,4,2161.56,2,3,3,At-Risk,540.39
CUST2277,171,5,2610.98,2,3,3,At-Risk,522.196
CUST2278,194,4,979.72,2,3,3,At-Risk,244.93
CUST2279,167,10,4153.53,2,4,4,At-Risk,415.35299999999995
CUST2280,158,9,3247.9900000000002,2,3,4,At-Risk,360.8877777777778
CUST2281,122,5,968.3299999999999,3,3,3,New,193.666
CUST2282,129,7,2115.1,3,3,3,New,302.15714285714284
CUST2283,216,10,2967.69,2,4,3,At-Risk,296.769
CUST2284,100,7,1343.99,3,3,3,New,191.99857142857144
CUST2285,98,10,2028.21,3,4,3,New,202.821
CUST2286,224,8,3646.31,2,3,4,At-Risk,455.78875
CUST2287,233,6,3111.02,2,3,4,At-Risk,518.5033333333333
CUST2288,91,10,2234.41,3,4,3,New,223.44099999999997
CUST2289,100,5,676.8299999999999,3,3,2,New,135.36599999999999
CUST2290,227,4,1251.1499999999999,2,3,3,At-Risk,312.78749999999997
CUST2291,218,6,1194.02,2,3,3,At-Risk,199.00333333333333
CUST2292,155,10,3298.79,3,4,4,New,329.879
CUST2293,167,8,2265.46,2,3,3,At-Risk,283.1825
CUST2294,115,4,1800.04,3,3,3,New,450.01
CUST2295,144,9,1744.04,3,3,3,New,193.78222222222223
CUST2296,128,5,1939.97,3,3,3,New,387.994
CUST2297,237,7,778.39,2,3,2,At-Risk,111.19857142857143
CUST2298,239,6,897.39,2,3,2,At-Risk,149.565
CUST2299,139,8,1218.04,3,3,3,New,152.255
CUST2300,155,5,1049.28,3,3,3,New,209.856
CUST2301,91,9,3220.77,3,3,4,New,357.86333333333334
CUST2302,96,5,3434.69,3,3,4,New,686.938
CUST2303,118,9,2770.88,3,3,3,New,307.8755555555556
CUST2304,168,5,3060.4300000000003,2,3,4,At-Risk,612.086
CUST2305,108,10,2898.15,3,4,3,New,289.815
CUST2306,246,4,3124.78,2,3,4,At-Risk,781.195
CUST2307,157,7,2622.38,3,3,3,New,374.6257142857143
CUST2308,127,7,1664.06,3,3,3,New,237.72285714285712
CUST2309,202,7,1303.3899999999999,2,3,3,At-Risk,186.1985714285714
CUST2310,132,8,4688.62,3,3,4,New,586.0775
CUST2311,124,7,948.3199999999999,3,3,2,New,135.4742857142857
CUST2312,135,6,1786.08,3,3,3,New,297.68
CUST2313,244,8,2156.68,2,3,3,At-Risk,269.585
CUST2314,209,8,2517.21,2,3,3,At-Risk,314.65125
CUST2315,107,4,879.9300000000001,3,3,2,New,219.98250000000002
CUST2316,120,9,1817.48,3,3,3,New,201.94222222222223
CUST2317,108,5,2124.79,3,3,3,New,424.95799999999997
CUST2318,132,7,2037.86,3,3,3,New,291.12285714285713
CUST2319,168,7,2459.6,2,3,3,At-Risk,351.37142857142857
CUST2320,129,6,2388.69,3,3,3,New,398.115
CUST2321,119,6,2309.5299999999997,3,3,3,New,384.9216666666666
CUST2322,208,5,2022.92,2,3,3,At-Risk,404.584
CUST2323,117,10,4226.14,3,4,4,New,422.61400000000003
CUST2324,95,7,1108.26,3,3,3,New,158.32285714285715
CUST2325,109,9,2120.67,3,3,3,New,235.63
CUST2326,226,6,1080.8,2,3,3,At-Risk,180.13333333333333
CUST2327,90,8,1376.1100000000001,3,3,3,New,172.01375000000002
CUST2328,204,9,3599.4900000000002,2,3,4,At-Risk,399.9433333333334
CUST2329,246,9,3825.2400000000002,2,3,4,At-Risk,425.0266666666667
CUST2330,114,6,2380.3,3,3,3,New,396.7166666666667
CUST2331,219,9,3896.79,2,3,4,At-Risk,432.9766666666667
CUST2332,154,7,1567.51,3,3,3,New,223.93
CUST2333,190,10,3444.36,2,4,4,At-Risk,344.43600000000004
CUST2334,131,4,948.48,3,3,2,New,237.12
CUST2335,216,8,2681.71,2,3,3,At-Risk,335.21375
CUST2336,142,10,1508.44,3,4,3,New,150.844
CUST2337,172,8,4134.19,2,3,4,At-Risk,516.77375
CUST2338,128,6,1179.55,3,3,3,New,196.59166666666667
CUST2339,216,5,1465.3899999999999,2,3,3,At-Risk,293.078
CUST2340,135,8,3689.9900000000002,3,3,4,New,461.24875000000003
CUST2341,152,8,1801.84,3,3,3,New,225.23
CUST2342,181,8,1703.1100000000001,2,3,3,At-Risk,212.88875000000002
CUST2343,110,10,3005.92,3,4,4,New,300.592
CUST2344,116,6,1247.26,3,3,3,New,207.87666666666667
CUST2345,201,5,2276.22,2,3,3,At-Risk,455.24399999999997
CUST2346,98,8,1903.09,3,3,3,New,237.88625
CUST2347,152,6,2943.8999999999996,3,3,3,New,490.6499999999999
CUST2348,187,9,5439.65,2,3,4,At-Risk,604.4055555555556
CUST2349,185,9,3360.63,2,3,4,At-Risk,373.40333333333336
CUST2350,110,10,3211.03,3,4,4,New,321.103
CUST2351,111,4,1111.75,3,3,3,New,277.9375
CUST2352,128,6,2247.84,3,3,3,New,374.64000000000004
CUST2353,245,8,2221.51,2,3,3,At-Risk,277.68875
CUST2354,133,4,2271.5299999999997,3,3,3,New,567.8824999999999
CUST2355,124,4,947.52,3,3,2,New,236.88
CUST2356,214,6,384.49,2,3,2,At-Risk,64.08166666666666
CUST2357,159,6,1122.12,2,3,3,At-Risk,187.01999999999998
CUST2358,111,7,1770.78,3,3,3,New,252.96857142857144
CUST2359,245,4,1407.3,2,3,3,At-Risk,351.825
CUST2360,221,4,1904.3400000000001,2,3,3,At-Risk,476.08500000000004
CUST2361,90,8,2047.06,3,3,3,New,255.8825
CUST2362,197,5,2389.25,2,3,3,At-Risk,477.85
CUST2363,141,8,6056.66,3,3,4,New,757.0825
CUST2364,117,4,763.09,3,3,2,New,190.7725
CUST2365,233,4,672.78,2,3,2,At-Risk,168.195
CUST2366,103,9,3823.0699999999997,3,3,4,New,424.7855555555555
CUST2367,92,5,1671.6000000000001,3,3,3,New,334.32000000000005
CUST2368,136,7,1731.63,3,3,3,New,247.3757142857143
CUST2369,192,10,1821.33,2,4,3,At-Risk,182.13299999999998
CUST2370,231,9,3460.75,2,3,4,At-Risk,384.52777777777777
CUST2371,212,4,787.63,2,3,2,At-Risk,196.9075
CUST2372,99,10,4797.91,3,4,4,New,479.791
CUST2373,116,5,1606.4,3,3,3,New,321.28000000000003
CUST2374,95,5,1921.72,3,3,3,New,384.344
